,date_time,week,number_of_sales,gross_sales
4874,2022-03-17 16:12:00,12,1,161.6401688005366
4875,2022-03-17 16:12:00,12,1,1584.4713975883676
4876,2022-03-17 17:12:00,12,1,536.877088550958
4877,2022-03-17 9:26:00,12,1,2114.5945899993685
4878,2022-03-18 0:12:00,12,1,592.6188715852545
4879,2022-03-18 5:12:00,12,1,1090.5823225903748
4880,2022-03-18 8:15:00,12,1,250.48558968271772
4881,2022-03-18 8:15:00,12,1,2008.3858817207463
4882,2022-03-18 8:21:00,12,1,1802.836609501229
4883,2022-03-18 8:29:00,12,1,2291.797978674043
4884,2022-03-18 8:32:00,12,1,699.199991120757
4885,2022-03-18 8:36:00,12,1,1038.4280242334537
4886,2022-03-18 9:25:00,12,1,951.3525109539712
4887,2022-03-18 9:33:00,12,1,614.8136493769094
4888,2022-03-18 9:45:00,12,1,484.77819739264015
4889,2022-03-18 9:53:00,12,1,407.56691533181083
4890,2022-03-18 11:11:00,12,1,508.5314060699549
4891,2022-03-18 11:12:00,12,1,440.04739092374416
4892,2022-03-18 11:12:00,12,1,761.5263510688222
4893,2022-03-18 12:12:00,12,1,1700.5621850626967
4894,2022-03-18 12:12:00,12,1,682.334727525237
4895,2022-03-18 17:12:00,12,1,407.6550680025319
4896,2022-03-18 23:12:00,12,1,518.9008558591489
4897,2022-03-19 8:11:00,12,1,334.02907519761476
4898,2022-03-19 8:11:00,12,1,473.91862969732557
4899,2022-03-19 8:11:00,12,1,1225.3607902430654
4900,2022-03-19 8:11:00,12,1,271.78027834586663
4901,2022-03-19 13:10:00,12,1,709.5989682918923
4902,2022-03-19 15:11:00,12,1,898.8804308296806
4903,2022-03-19 15:30:00,12,1,476.083981993686
4904,2022-03-19 16:36:00,12,1,323.1178787983274
4905,2022-03-20 13:11:00,12,1,772.0579366787895
4906,2022-03-20 14:11:00,12,1,1802.0390492095644
4907,2022-03-20 15:13:00,12,1,903.3353579510139
4908,2022-03-20 15:13:00,12,1,97.83242281235756
4909,2022-03-20 16:12:00,12,1,610.0190525310223
4910,2022-03-20 16:12:00,12,1,234.79678484497123
4911,2022-03-20 16:12:00,12,1,220.57224293135118
4912,2022-03-21 8:15:00,13,1,957.7233597816422
4913,2022-03-21 10:14:00,13,1,1224.1869720300358
4914,2022-03-21 11:13:00,13,1,168.27712444416352
4915,2022-03-21 12:15:00,13,1,266.1017289056407
4916,2022-03-21 12:15:00,13,1,247.72790334331955
4917,2022-03-21 15:12:00,13,1,284.7970973532839
4918,2022-03-21 16:15:00,13,1,145.38115580139356
4919,2022-03-21 16:15:00,13,1,781.6019263906196
4920,2022-03-21 16:16:00,13,1,268.4892549516725
4921,2022-03-21 16:16:00,13,1,237.889562832144
4922,2022-03-21 17:12:00,13,1,401.73805339801925
4923,2022-03-21 18:12:00,13,1,413.34958736673264
4924,2022-03-21 20:12:00,13,1,1808.7444493856653
4925,2022-03-21 8:35:00,13,1,954.8495728609104
4926,2022-03-22 9:13:00,13,1,1537.400912989749
4927,2022-03-22 9:14:00,13,1,627.7956333964038
4928,2022-03-22 11:11:00,13,1,577.4471234704516
4929,2022-03-22 12:13:00,13,1,244.51308116430343
4930,2022-03-22 12:13:00,13,1,344.06462519019806
4931,2022-03-22 13:13:00,13,1,514.8709673331426
4932,2022-03-22 13:22:00,13,1,285.7941294488555
4933,2022-03-22 14:11:00,13,1,445.8969789724142
4934,2022-03-22 18:12:00,13,1,485.5714451726663
4935,2022-03-22 18:12:00,13,1,209.6171324797431
4936,2022-03-22 19:13:00,13,1,418.0095720143506
4937,2022-03-22 23:10:00,13,1,583.0267476418929
4938,2022-03-23 6:12:00,13,1,1198.8669132551943
4939,2022-03-23 8:01:00,13,1,792.5164395888762
4940,2022-03-23 8:12:00,13,1,459.86867595787356
4941,2022-03-23 9:51:00,13,1,92.69470089608194
4942,2022-03-23 11:11:00,13,1,618.860883575413
4943,2022-03-23 12:11:00,13,1,1408.0905157320342
4944,2022-03-23 12:24:00,13,1,471.8898424631265
4945,2022-03-23 12:59:00,13,1,361.0602565986618
4946,2022-03-23 15:13:00,13,1,158.74104947101296
4947,2022-03-23 18:16:00,13,1,2867.3122547477697
4948,2022-03-23 19:11:00,13,1,902.789325006373
4949,2022-03-23 19:11:00,13,1,444.9617120803847
4950,2022-03-23 23:11:00,13,1,848.4581450602749
4951,2022-03-24 8:11:00,13,1,103.50794487242099
4952,2022-03-24 11:13:00,13,1,1231.9932387040446
4953,2022-03-24 20:12:00,13,1,606.9335880221564
4954,2022-03-24 22:11:00,13,1,920.1941105785902
4955,2022-03-24 23:13:00,13,1,227.44921281144389
4956,2022-03-24 13:34:00,13,1,294.9922377036159
4957,2022-03-25 0:11:00,13,1,391.21516749452513
4958,2022-03-25 7:14:00,13,1,455.109180617608
4959,2022-03-25 8:12:00,13,1,919.034811510315
4960,2022-03-25 10:11:00,13,1,505.90779572593345
4961,2022-03-25 12:12:00,13,1,2665.688279355359
4962,2022-03-25 12:12:00,13,1,171.50142610856926
4963,2022-03-25 14:13:00,13,1,1857.8509434273262
4964,2022-03-25 17:11:00,13,1,1186.632946776353
4965,2022-03-26 9:15:00,13,1,406.49984705062684
4966,2022-03-26 9:15:00,13,1,505.8908034280585
4967,2022-03-26 12:12:00,13,1,424.9798425060308
4968,2022-03-26 12:12:00,13,1,1806.6778441574536
4969,2022-03-26 16:12:00,13,1,215.43994886583616
4970,2022-03-26 19:12:00,13,1,462.2298241911313
4971,2022-03-26 20:14:00,13,1,722.0745039979212
4972,2022-03-27 3:13:00,13,1,289.24191462919293
4973,2022-03-27 7:11:00,13,1,209.7896174331361
4974,2022-03-27 9:12:00,13,1,2057.694583526866
4975,2022-03-27 10:13:00,13,1,638.7206414138274
4976,2022-03-27 11:12:00,13,1,291.81461434731085
4977,2022-03-27 11:12:00,13,1,100.36896768880895
4978,2022-03-27 13:11:00,13,1,454.52596210058584
4979,2022-03-27 15:12:00,13,1,255.58255631281128
4980,2022-03-27 18:12:00,13,1,211.20425944669674
4981,2022-03-27 18:12:00,13,1,934.6611180958378
4982,2022-03-27 19:12:00,13,1,872.0092821055194
4983,2022-03-28 8:47:00,14,1,511.2001137842979
4984,2022-03-28 9:48:00,14,1,265.2765122485228
4985,2022-03-28 10:12:00,14,1,1566.7571044403371
4986,2022-03-28 10:13:00,14,1,785.9091640896015
4987,2022-03-28 11:10:00,14,1,326.85270413101676
4988,2022-03-28 11:10:00,14,1,2200.4327535049447
4989,2022-03-28 14:11:00,14,1,258.9595482193496
4990,2022-03-28 14:11:00,14,1,111.56004470609749
4991,2022-03-28 14:11:00,14,1,507.58103229065995
4992,2022-03-28 15:18:00,14,1,1012.0422610829778
4993,2022-03-28 16:15:00,14,1,791.968430131769
4994,2022-03-28 20:13:00,14,1,272.15045292035956
4995,2022-03-28 21:12:00,14,1,157.0751347028957
4996,2022-03-29 6:13:00,14,1,1116.4745044204974
4997,2022-03-29 9:17:00,14,1,452.56623266329393
4998,2022-03-29 11:13:00,14,1,872.7446363188554
4999,2022-03-29 11:13:00,14,1,279.53597504556166
5000,2022-03-29 14:16:00,14,1,2287.6248982076745
5001,2022-03-29 15:13:00,14,1,359.208371464425
5002,2022-03-29 15:13:00,14,1,369.0251343299576
5003,2022-03-29 15:13:00,14,1,292.3746515159529
5004,2022-03-29 19:12:00,14,1,899.259074838058
5005,2022-03-30 8:23:00,14,1,272.68905988122697
5006,2022-03-30 8:26:00,14,1,418.15439684405163
5007,2022-03-30 8:34:00,14,1,380.1104209438558
5008,2022-03-30 10:21:00,14,1,480.3535581951386
5009,2022-03-30 12:15:00,14,1,670.6303465137717
5010,2022-03-30 14:17:00,14,1,691.8595841131058
5011,2022-03-30 16:12:00,14,1,1609.5126837099474
5012,2022-03-30 18:11:00,14,1,643.3053535044613
5013,2022-03-30 19:11:00,14,1,275.9735249452487
5014,2022-03-30 21:13:00,14,1,495.15445793149405
5015,2022-03-30 21:14:00,14,1,718.7829106553513
5016,2022-03-31 0:11:00,14,1,368.7016551819473
5017,2022-03-31 6:11:00,14,1,671.3416232007446
5018,2022-03-31 7:15:00,14,1,366.10222134219805
5019,2022-03-31 10:12:00,14,1,701.7460335281813
5020,2022-03-31 10:12:00,14,1,453.85850079637447
5021,2022-03-31 12:03:00,14,1,504.9533922124687
5022,2022-03-31 13:12:00,14,1,1421.003666080547
5023,2022-03-31 14:01:00,14,1,477.64727755148607
5024,2022-03-31 14:03:00,14,1,2971.1013056190995
5025,2022-03-31 14:07:00,14,1,480.5309241292711
5026,2022-03-31 14:08:00,14,1,719.3221120636042
5027,2022-03-31 14:09:00,14,1,866.1497698245698
5028,2022-03-31 14:11:00,14,1,1194.5975113733475
5029,2022-03-31 14:12:00,14,1,725.1985301007794
5030,2022-03-31 14:13:00,14,1,1080.501761029222
5031,2022-03-31 14:15:00,14,1,829.1651949268917
5032,2022-03-31 14:16:00,14,1,484.0664948882492
5033,2022-03-31 14:18:00,14,1,1879.5676048520156
5034,2022-03-31 14:20:00,14,1,676.7821490282056
5035,2022-03-31 14:21:00,14,1,430.8409615691687
5036,2022-03-31 14:22:00,14,1,391.8909569781922
5037,2022-03-31 14:24:00,14,1,262.9030026943614
5038,2022-03-31 14:26:00,14,1,3766.548550866467
5039,2022-03-31 14:27:00,14,1,506.9446307471988
5040,2022-03-31 14:29:00,14,1,2706.77353080519
5041,2022-03-31 14:36:00,14,1,1073.5509392951062
5042,2022-03-31 15:13:00,14,1,515.4473121221487
5043,2022-03-31 17:13:00,14,1,474.42498078990906
5044,2022-03-31 17:13:00,14,1,336.14566766500184
5045,2022-03-31 18:12:00,14,1,284.87213438853064
5046,2022-03-31 8:15:00,14,1,3596.511585711888
5047,2022-04-01 9:14:00,14,1,472.14763764323385
5048,2022-04-01 10:12:00,14,1,1213.3346570080068
5049,2022-04-01 13:12:00,14,1,569.8952157295578
5050,2022-04-01 15:13:00,14,1,578.5627940851041
5051,2022-04-01 17:12:00,14,1,169.70211402408236
5052,2022-04-01 20:12:00,14,1,1101.878034408034
5053,2022-04-02 10:36:00,14,1,986.3708253393634
5054,2022-04-02 10:41:00,14,1,3588.1858803847776
5055,2022-04-02 9:12:00,14,1,487.9952131215715
5056,2022-04-03 7:12:00,14,1,358.0051298932741
5057,2022-04-03 10:13:00,14,1,321.07407689257303
5058,2022-04-03 10:13:00,14,1,4053.419188715679
5059,2022-04-03 11:10:00,14,1,2110.1055323480387
5060,2022-04-03 11:12:00,14,1,423.17998702854766
5061,2022-04-03 11:12:00,14,1,1010.6738108840483
5062,2022-04-03 11:14:00,14,1,383.80952866757974
5063,2022-04-03 11:16:00,14,1,2302.310417562361
5064,2022-04-03 11:19:00,14,1,1191.508707812291
5065,2022-04-03 12:12:00,14,1,720.3275835010002
5066,2022-04-03 20:11:00,14,1,140.76712721437144
5067,2022-04-03 22:12:00,14,1,1003.2874277192527
5068,2022-04-04 6:46:00,15,1,205.42304315890195
5069,2022-04-04 8:46:00,15,1,552.3774265048793
5070,2022-04-04 10:09:00,15,1,1169.6319361634378
5071,2022-04-04 11:12:00,15,1,1900.2541366864182
5072,2022-04-04 16:14:00,15,1,549.840291103787
5073,2022-04-04 19:15:00,15,1,2707.7225408167365
5074,2022-04-04 20:11:00,15,1,169.3553986221871
5075,2022-04-05 9:14:00,15,1,1502.361805700041
5076,2022-04-05 9:14:00,15,1,572.0784433257098
5077,2022-04-05 9:15:00,15,1,604.1725113642023
5078,2022-04-05 9:15:00,15,1,453.82079539813117
5079,2022-04-05 9:15:00,15,1,404.46518953401016
5080,2022-04-05 9:15:00,15,1,1358.0219508991631
5081,2022-04-05 16:07:00,15,1,1491.6072283125427
5082,2022-04-05 18:13:00,15,1,84.46681210381617
5083,2022-04-05 7:59:00,15,1,267.1617383565847
5084,2022-04-06 7:16:00,15,1,139.25900105925444
5085,2022-04-06 11:07:00,15,1,104.40503189117094
5086,2022-04-06 11:15:00,15,1,2032.322445806146
5087,2022-04-06 12:31:00,15,1,7681.109233944714
5088,2022-04-06 14:12:00,15,1,336.71448546560987
5089,2022-04-06 16:14:00,15,1,591.9912400383348
5090,2022-04-06 18:12:00,15,1,152.96807963815206
5091,2022-04-07 6:13:00,15,1,1155.3167213142356
5092,2022-04-07 8:43:00,15,1,2818.2308518992613
5093,2022-04-07 10:14:00,15,1,65.49038707450865
5094,2022-04-07 10:15:00,15,1,635.2303363757246
5095,2022-04-07 10:15:00,15,1,787.946918440671
5096,2022-04-07 11:13:00,15,1,1160.8000120848462
5097,2022-04-07 12:15:00,15,1,483.44353877648535
5098,2022-04-07 14:12:00,15,1,1275.4262318443723
5099,2022-04-07 14:12:00,15,1,2640.5107561265063
5100,2022-04-07 14:50:00,15,1,803.9397323558425
5101,2022-04-07 15:06:00,15,1,601.8551747924611
5102,2022-04-07 15:13:00,15,1,1921.1931066963282
5103,2022-04-07 15:13:00,15,1,232.77230194845043
5104,2022-04-07 16:12:00,15,1,409.2334181732142
5105,2022-04-07 20:12:00,15,1,4349.15786616645
5106,2022-04-07 20:12:00,15,1,626.7368691060651
5107,2022-04-08 16:11:00,15,1,548.4038100459801
5108,2022-04-09 9:11:00,15,1,331.04439590488295
5109,2022-04-09 9:11:00,15,1,2020.593499920292
5110,2022-04-09 10:12:00,15,1,934.1976604855989
5111,2022-04-09 10:12:00,15,1,156.195919632605
5112,2022-04-09 10:12:00,15,1,171.36562454453465
5113,2022-04-09 13:14:00,15,1,175.0431170826898
5114,2022-04-09 13:14:00,15,1,719.4363933820167
5115,2022-04-09 21:12:00,15,1,2841.2146300778713
5116,2022-04-09 23:11:00,15,1,119.76513473370187
5117,2022-04-10 12:14:00,15,1,1229.4485104596235
5118,2022-04-10 14:11:00,15,1,378.9741312821872
5119,2022-04-10 16:11:00,15,1,912.6221706042872
5120,2022-04-10 18:13:00,15,1,2993.0588588589135
5121,2022-04-10 20:12:00,15,1,624.6511330321391
5122,2022-04-11 0:12:00,16,1,429.87196796750516
5123,2022-04-11 0:13:00,16,1,68.65949255312415
5124,2022-04-11 8:11:00,16,1,1034.499903401352
5125,2022-04-11 11:16:00,16,1,345.1570101514546
5126,2022-04-11 11:16:00,16,1,374.81635567127347
5127,2022-04-11 12:11:00,16,1,3560.8136037653326
5128,2022-04-11 12:32:00,16,1,241.61658860124138
5129,2022-04-11 12:42:00,16,1,314.1153091040215
5130,2022-04-11 13:12:00,16,1,278.6068252435226
5131,2022-04-11 13:45:00,16,1,252.4726356055211
5132,2022-04-11 13:46:00,16,1,2197.256735626079
5133,2022-04-11 13:47:00,16,1,1065.149961946664
5134,2022-04-11 13:51:00,16,1,689.5048687199171
5135,2022-04-11 13:52:00,16,1,485.75616450482664
5136,2022-04-11 13:53:00,16,1,274.80986645880535
5137,2022-04-11 13:54:00,16,1,392.68431256668583
5138,2022-04-11 13:55:00,16,1,535.4103902379834
5139,2022-04-11 14:26:00,16,1,966.2714127103835
5140,2022-04-11 15:12:00,16,1,578.1302525095628
5141,2022-04-11 15:12:00,16,1,834.65108876142
5142,2022-04-11 18:14:00,16,1,263.31404472320804
5143,2022-04-11 19:13:00,16,1,1018.5373444174971
5144,2022-04-11 20:11:00,16,1,1085.214619791252
5145,2022-04-11 21:12:00,16,1,486.49019031232945
5146,2022-04-11 10:45:00,16,1,1145.5069591221422
5147,2022-04-11 10:50:00,16,1,630.8101756396669
5148,2022-04-12 6:16:00,16,1,406.5886185214307
5149,2022-04-12 7:11:00,16,1,954.6681688280319
5150,2022-04-12 10:13:00,16,1,362.44486373042275
5151,2022-04-12 12:15:00,16,1,431.45840614611967
5152,2022-04-12 12:35:00,16,1,377.4371340094741
5153,2022-04-12 14:06:00,16,1,0.0
5154,2022-04-12 14:11:00,16,1,5273.388479466489
5155,2022-04-12 16:11:00,16,1,917.5530206464848
5156,2022-04-12 16:12:00,16,1,393.27514053461897
5157,2022-04-12 16:30:00,16,1,1160.7833860054993
5158,2022-04-12 16:31:00,16,1,756.4081727377718
5159,2022-04-12 16:33:00,16,1,2386.5556025153655
5160,2022-04-12 16:34:00,16,1,425.7702393186254
5161,2022-04-12 16:37:00,16,1,1360.7339868632796
5162,2022-04-12 16:38:00,16,1,484.85331685090244
5163,2022-04-12 16:40:00,16,1,1887.0036790452984
5164,2022-04-13 11:15:00,16,1,2901.9638560223093
5165,2022-04-13 11:15:00,16,1,502.43342385508066
5166,2022-04-13 13:15:00,16,1,3020.166474719666
5167,2022-04-13 16:13:00,16,1,478.54538519599083
5168,2022-04-13 19:11:00,16,1,537.6365290910003
5169,2022-04-13 20:13:00,16,1,1182.0430040956278
5170,2022-04-13 8:50:00,16,1,1518.94813356373
5171,2022-04-14 9:15:00,16,1,169.41477096067067
5172,2022-04-14 13:14:00,16,1,782.2488237184167
5173,2022-04-14 15:15:00,16,1,1035.7848665289891
5174,2022-04-14 15:15:00,16,1,1908.4123933440721
5175,2022-04-14 17:12:00,16,1,734.894950355532
5176,2022-04-14 18:13:00,16,1,1301.1169182214473
5177,2022-04-14 21:12:00,16,1,1489.586226589541
5178,2022-04-14 12:09:00,16,1,1147.691533092838
5179,2022-04-15 2:11:00,16,1,795.4448796559376
5180,2022-04-15 8:04:00,16,1,0.0
5181,2022-04-15 8:14:00,16,1,325.98205813244664
5182,2022-04-15 10:13:00,16,1,565.609136090131
5183,2022-04-15 13:13:00,16,1,771.3430024573038
5184,2022-04-15 13:14:00,16,1,876.4517532860565
5185,2022-04-15 14:11:00,16,1,454.33677967764464
5186,2022-04-15 14:11:00,16,1,787.4335193724719
5187,2022-04-15 15:12:00,16,1,920.5032515720571
5188,2022-04-15 15:18:00,16,1,179.49231121745223
5189,2022-04-15 15:39:00,16,1,1158.9392560818542
5190,2022-04-15 17:12:00,16,1,885.5828236865124
5191,2022-04-15 18:12:00,16,1,1167.483744775329
5192,2022-04-15 21:12:00,16,1,521.3244466707165
5193,2022-04-16 5:12:00,16,1,515.3258366256304
5194,2022-04-16 9:12:00,16,1,37.82472610065458
5195,2022-04-16 10:13:00,16,1,31.696656117278007
5196,2022-04-16 10:55:00,16,1,963.8340091715827
5197,2022-04-16 10:57:00,16,1,476.8340393051756
5198,2022-04-16 11:00:00,16,1,1083.7354073563606
5199,2022-04-16 11:06:00,16,1,1059.4306374356167
5200,2022-04-16 11:11:00,16,1,728.2957966811437
5201,2022-04-16 13:14:00,16,1,533.561805444469
5202,2022-04-16 16:29:00,16,1,175.53834114639037
5203,2022-04-16 18:12:00,16,1,136.95948849540073
5204,2022-04-16 18:12:00,16,1,670.6617733519995
5205,2022-04-16 20:13:00,16,1,233.68141155588256
5206,2022-04-17 7:12:00,16,1,1439.4451501669766
5207,2022-04-17 10:13:00,16,1,495.72188092323864
5208,2022-04-17 10:13:00,16,1,472.87587702970666
5209,2022-04-17 10:13:00,16,1,3425.5424873081056
5210,2022-04-17 12:13:00,16,1,182.4245745571715
5211,2022-04-17 14:10:00,16,1,566.7114734098681
5212,2022-04-17 14:10:00,16,1,375.1784256955193
5213,2022-04-17 15:12:00,16,1,1821.4227616236133
5214,2022-04-17 17:11:00,16,1,564.7865679657555
5215,2022-04-17 19:13:00,16,1,249.76484747711635
5216,2022-04-17 8:59:00,16,1,1694.6114751881419
5217,2022-04-18 8:13:00,17,1,957.1456937542995
5218,2022-04-18 8:13:00,17,1,1528.4093084738004
5219,2022-04-18 9:24:00,17,1,1147.7857837366748
5220,2022-04-18 13:07:00,17,1,733.5015927136069
5221,2022-04-18 14:13:00,17,1,509.11764618668843
5222,2022-04-18 21:11:00,17,1,973.8898707381015
5223,2022-04-18 22:13:00,17,1,2800.131056921817
5224,2022-04-18 8:51:00,17,1,529.4766755965013
5225,2022-04-19 6:11:00,17,1,1274.3718708073834
5226,2022-04-19 12:14:00,17,1,50.49976521269352
5227,2022-04-19 15:13:00,17,1,170.63780661672297
5228,2022-04-19 15:13:00,17,1,393.43861249556346
5229,2022-04-19 18:13:00,17,1,353.88331670196465
5230,2022-04-19 18:13:00,17,1,845.031740926159
5231,2022-04-19 19:12:00,17,1,1067.3789019922242
5232,2022-04-19 19:13:00,17,1,351.1873498350819
5233,2022-04-19 21:12:00,17,1,4028.843843982201
5234,2022-04-19 8:22:00,17,1,1623.9669576224976
5235,2022-04-19 8:26:00,17,1,837.5501369399946
5236,2022-04-19 8:28:00,17,1,473.36748761784264
5237,2022-04-20 11:12:00,17,1,151.38975321416171
5238,2022-04-20 12:04:00,17,1,21.985646171200678
5239,2022-04-20 13:14:00,17,1,533.3252484780838
5240,2022-04-20 17:14:00,17,1,572.300041356759
5241,2022-04-20 21:13:00,17,1,164.207964470295
5242,2022-04-20 7:40:00,17,1,1755.702510803844
5243,2022-04-20 8:14:00,17,1,634.8807451058469
5244,2022-04-20 8:24:00,17,1,832.3743702380365
5245,2022-04-21 4:13:00,17,1,1349.2473879871259
5246,2022-04-21 7:48:00,17,1,336.353675667537
5247,2022-04-21 7:51:00,17,1,1182.675030999558
5248,2022-04-21 8:06:00,17,1,499.9061619605843
5249,2022-04-21 11:15:00,17,1,926.5947325246406
5250,2022-04-21 13:51:00,17,1,394.9036712104096
5251,2022-04-21 14:13:00,17,1,396.2358428932867
5252,2022-04-21 14:13:00,17,1,1233.4126101914821
5253,2022-04-21 14:13:00,17,1,790.6359507517552
5254,2022-04-22 4:12:00,17,1,1087.3821470279
5255,2022-04-22 8:13:00,17,1,587.6776830049769
5256,2022-04-22 9:12:00,17,1,872.4372810202301
5257,2022-04-22 12:13:00,17,1,1083.4141015664484
5258,2022-04-22 12:13:00,17,1,382.6886407170669
5259,2022-04-22 12:13:00,17,1,875.0276177808306
5260,2022-04-22 13:13:00,17,1,33.87904047433988
5261,2022-04-22 16:21:00,17,1,229.16973460778996
5262,2022-04-22 22:11:00,17,1,165.26639136343525
5263,2022-04-23 5:12:00,17,1,497.5833776552529
5264,2022-04-23 7:13:00,17,1,858.2064267897833
5265,2022-04-23 9:12:00,17,1,681.6608860481234
5266,2022-04-23 10:11:00,17,1,519.3597871409577
5267,2022-04-23 11:10:00,17,1,461.6752168378862
5268,2022-04-23 16:12:00,17,1,224.64031589410132
5269,2022-04-23 18:12:00,17,1,294.65915803415953
5270,2022-04-23 21:12:00,17,1,134.31817648240732
5271,2022-04-23 21:12:00,17,1,573.8308399072764
5272,2022-04-23 21:12:00,17,1,482.15649008571484
5273,2022-04-23 23:12:00,17,1,331.2636829711945
5274,2022-04-23 23:12:00,17,1,1750.126799272969
5275,2022-04-24 7:13:00,17,1,2258.6493725724217
5276,2022-04-24 7:14:00,17,1,1481.4436590844803
5277,2022-04-24 9:13:00,17,1,487.03005542955253
5278,2022-04-24 13:14:00,17,1,510.75241571908464
5279,2022-04-24 17:12:00,17,1,1044.2981944809624
5280,2022-04-24 17:13:00,17,1,12913.274351258917
5281,2022-04-24 21:12:00,17,1,794.8155036870094
5282,2022-04-25 8:15:00,18,1,384.736824538605
5283,2022-04-25 10:15:00,18,1,430.5273324255782
5284,2022-04-25 10:15:00,18,1,649.2632558085894
5285,2022-04-25 11:02:00,18,1,0.0
5286,2022-04-25 11:11:00,18,1,571.9394278074711
5287,2022-04-25 14:12:00,18,1,1391.3137028241576
5288,2022-04-25 15:12:00,18,1,1101.3104690784069
5289,2022-04-25 15:12:00,18,1,34.10921065645091
5290,2022-04-25 20:14:00,18,1,893.8882536197013
5291,2022-04-25 22:12:00,18,1,169.82512927662364
5292,2022-04-25 22:12:00,18,1,347.67763438514453
5293,2022-04-26 5:13:00,18,1,531.3716718482751
5294,2022-04-26 9:45:00,18,1,1001.9259672899185
5295,2022-04-26 10:27:00,18,1,2588.8037845765425
5296,2022-04-26 10:58:00,18,1,0.0
5297,2022-04-26 12:11:00,18,1,2044.9681860165626
5298,2022-04-26 12:41:00,18,1,665.0091756644135
5299,2022-04-26 13:11:00,18,1,368.3692078132036
5300,2022-04-26 16:13:00,18,1,447.0014589730158
5301,2022-04-26 23:12:00,18,1,127.86203707705776
5302,2022-04-26 23:13:00,18,1,1024.199266895461
5303,2022-04-27 2:13:00,18,1,3306.562728812737
5304,2022-04-27 8:11:00,18,1,669.6310386754747
5305,2022-04-27 10:13:00,18,1,117.215088250756
5306,2022-04-27 11:13:00,18,1,443.15509075592036
5307,2022-04-27 11:13:00,18,1,158.77736872884242
5308,2022-04-27 13:13:00,18,1,205.91647846096262
5309,2022-04-27 13:13:00,18,1,432.11013043395985
5310,2022-04-27 18:12:00,18,1,7965.117672377987
5311,2022-04-27 23:11:00,18,1,178.52282730537164
5312,2022-04-28 7:13:00,18,1,376.5325825641493
5313,2022-04-28 10:16:00,18,1,319.9687401376724
5314,2022-04-28 14:14:00,18,1,5971.386416140891
5315,2022-04-28 14:14:00,18,1,291.96571791209414
5316,2022-04-28 14:15:00,18,1,78.78107129476895
5317,2022-04-28 21:12:00,18,1,652.6955368111461
5318,2022-04-29 6:15:00,18,1,846.8185084380757
5319,2022-04-29 8:15:00,18,1,3882.4885191590934
5320,2022-04-29 9:13:00,18,1,855.7290581685801
5321,2022-04-29 12:12:00,18,1,236.21405820916462
5322,2022-04-29 12:12:00,18,1,2968.6255581781516
5323,2022-04-30 8:12:00,18,1,980.2578473201334
5324,2022-04-30 8:12:00,18,1,401.83913763410953
5325,2022-04-30 11:12:00,18,1,214.04140514639087
5326,2022-04-30 13:13:00,18,1,547.0053546226741
5327,2022-04-30 20:14:00,18,1,245.53848084878646
5328,2022-04-30 20:14:00,18,1,159.5093605150963
5329,2022-05-01 19:12:00,18,1,180.80011427344982
5330,2022-05-01 19:12:00,18,1,166.00707419718478
5331,2022-05-02 10:14:00,19,1,890.8127562002318
5332,2022-05-02 10:14:00,19,1,1238.5473512826247
5333,2022-05-02 10:14:00,19,1,284.4912167599218
5334,2022-05-02 12:14:00,19,1,302.17194540909725
5335,2022-05-02 12:14:00,19,1,1144.744053010023
5336,2022-05-02 15:13:00,19,1,1685.6815829019163
5337,2022-05-02 15:13:00,19,1,2000.836913459204
5338,2022-05-02 15:13:00,19,1,230.26440030554824
5339,2022-05-02 15:13:00,19,1,465.24617039203156
5340,2022-05-02 17:11:00,19,1,807.8246318464778
5341,2022-05-02 19:13:00,19,1,645.5339892789191
5342,2022-05-02 19:13:00,19,1,344.5823453265672
5343,2022-05-02 21:11:00,19,1,48.8900963406757
5344,2022-05-03 8:14:00,19,1,311.68090927355644
5345,2022-05-03 9:13:00,19,1,556.9983876708048
5346,2022-05-03 16:13:00,19,1,605.9117089593635
5347,2022-05-03 19:12:00,19,1,278.81191492958465
5348,2022-05-03 12:10:00,19,1,720.6592435104344
5349,2022-05-03 15:58:00,19,1,1518.629343034903
5350,2022-05-04 1:13:00,19,1,136.5500412229616
5351,2022-05-04 12:12:00,19,1,917.6290485796625
5352,2022-05-04 12:12:00,19,1,236.37115463733548
5353,2022-05-04 13:13:00,19,1,1591.747590392732
5354,2022-05-04 19:13:00,19,1,46.52094080581172
5355,2022-05-04 22:10:00,19,1,662.6490847237332
5356,2022-05-04 23:12:00,19,1,273.67049982487663
5357,2022-05-04 10:43:00,19,1,662.2399302983202
5358,2022-05-04 12:22:00,19,1,504.4820140863218
5359,2022-05-04 12:30:00,19,1,68.64106231411795
5360,2022-05-05 9:16:00,19,1,240.54601476710974
5361,2022-05-05 9:16:00,19,1,728.0111056946154
5362,2022-05-05 11:13:00,19,1,347.53743326702545
5363,2022-05-05 11:13:00,19,1,611.7596533225512
5364,2022-05-05 12:13:00,19,1,101.25581265249261
5365,2022-05-05 14:10:00,19,1,1840.096663367071
5366,2022-05-05 15:11:00,19,1,117.20066057578383
5367,2022-05-05 17:12:00,19,1,667.8116852531672
5368,2022-05-05 18:11:00,19,1,2221.167602783911
5369,2022-05-05 18:11:00,19,1,1758.7022365782009
5370,2022-05-05 19:13:00,19,1,229.49418568312723
